VP-Name;Auftr.-Nr.;Ihre Auftr.-Nr.;Anlagedatum;Auftr.-Status;Auftr.-Statustext;Kunden;Anschrift;Geburtsdatum;Telefonnummer;Z�hlernummer;Tarif/Produkt;VAP;VAP-Datum;RL;RL-Datum;Stornodatum;Wiederanschaltungsdatum
Herr Maher Hawi;-9795;;05.04.2017;578880;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2149;+49 01722 643686;996137689,5;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-10128;;04.04.2179;579760;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2128;+49 0152 31079595;587-82783-244;badenova - �kostrom24+ Top25 iPhone 169;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-10461;;05.04.2017;580640;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2153;+49 0157 81023607;998176970;badenova - �kostrom24+ Top25 iPhone 170;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-10794;;05.04.2017;581520;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2144;+49 01577 1245074;1000216251;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-11127;;05.04.2017;582400;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2150;+49 01722 643687;1002255531;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-11460;;04.04.2180;583280;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2129;+49 0152 31079596;587-82783-245;badenova - �kostrom24+ Top25 iPhone 170;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-11793;;05.04.2017;584160;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2154;+49 0157 81023608;1004294812;badenova - �kostrom24+ Top25 iPhone 171;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-12126;;05.04.2017;585040;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2145;+49 01577 1245075;1006334092;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-12459;;05.04.2017;585920;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2151;+49 01722 643688;1008373373;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-12792;;04.04.2181;586800;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2130;+49 0152 31079597;587-82783-246;badenova - �kostrom24+ Top25 iPhone 171;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-13125;;05.04.2017;587680;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2155;+49 0157 81023609;1010412653;badenova - �kostrom24+ Top25 iPhone 172;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-13458;;05.04.2017;588560;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2146;+49 01577 1245076;1012451934;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-13791;;05.04.2017;589440;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2152;+49 01722 643689;1014491214;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-14124;;04.04.2182;590320;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2131;+49 0152 31079598;587-82783-247;badenova - �kostrom24+ Top25 iPhone 172;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-14457;;05.04.2017;591200;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2156;+49 0157 81023610;1016530495;badenova - �kostrom24+ Top25 iPhone 173;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-14790;;05.04.2017;592080;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2147;+49 01577 1245077;1018569775;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-15123;;05.04.2017;592960;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2153;+49 01722 643690;1020609056;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-15456;;04.04.2183;593840;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2132;+49 0152 31079599;587-82783-248;badenova - �kostrom24+ Top25 iPhone 173;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-15789;;05.04.2017;594720;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2157;+49 0157 81023611;1022648336;badenova - �kostrom24+ Top25 iPhone 174;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-16122;;05.04.2017;595600;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2148;+49 01577 1245078;1024687617;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-16455;;05.04.2017;596480;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2154;+49 01722 643691;1026726897;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-16788;;04.04.2184;597360;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2133;+49 0152 31079600;587-82783-249;badenova - �kostrom24+ Top25 iPhone 174;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-17121;;05.04.2017;598240;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2158;+49 0157 81023612;1028766178;badenova - �kostrom24+ Top25 iPhone 175;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-17454;;05.04.2017;599120;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2149;+49 01577 1245079;1030805458;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-17787;;05.04.2017;600000;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2155;+49 01722 643692;1032844739;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-18120;;04.04.2185;600880;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2134;+49 0152 31079601;587-82783-250;badenova - �kostrom24+ Top25 iPhone 175;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-18453;;05.04.2017;601760;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2159;+49 0157 81023613;1034884019;badenova - �kostrom24+ Top25 iPhone 176;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-18786;;05.04.2017;602640;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2150;+49 01577 1245080;1036923300;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-19119;;05.04.2017;603520;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2156;+49 01722 643693;1038962580;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-19452;;04.04.2186;604400;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2135;+49 0152 31079602;587-82783-251;badenova - �kostrom24+ Top25 iPhone 176;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-19785;;05.04.2017;605280;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2160;+49 0157 81023614;1041001861;badenova - �kostrom24+ Top25 iPhone 177;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-20118;;05.04.2017;606160;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2151;+49 01577 1245081;1043041141;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-20451;;05.04.2017;607040;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2157;+49 01722 643694;1045080422;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-20784;;04.04.2187;607920;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2136;+49 0152 31079603;587-82783-252;badenova - �kostrom24+ Top25 iPhone 177;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-21117;;05.04.2017;608800;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2161;+49 0157 81023615;1047119702;badenova - �kostrom24+ Top25 iPhone 178;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-21450;;05.04.2017;609680;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2152;+49 01577 1245082;1049158983;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-21783;;05.04.2017;610560;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2158;+49 01722 643695;1051198263;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-22116;;04.04.2188;611440;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2137;+49 0152 31079604;587-82783-253;badenova - �kostrom24+ Top25 iPhone 178;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-22449;;05.04.2017;612320;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2162;+49 0157 81023616;1053237544;badenova - �kostrom24+ Top25 iPhone 179;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-22782;;05.04.2017;613200;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2153;+49 01577 1245083;1055276824;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-23115;;05.04.2017;614080;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2159;+49 01722 643696;1057316105;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-23448;;04.04.2189;614960;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2138;+49 0152 31079605;587-82783-254;badenova - �kostrom24+ Top25 iPhone 179;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-23781;;05.04.2017;615840;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2163;+49 0157 81023617;1059355385;badenova - �kostrom24+ Top25 iPhone 180;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-24114;;05.04.2017;616720;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2154;+49 01577 1245084;1061394666;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-24447;;05.04.2017;617600;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2160;+49 01722 643697;1063433946;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-24780;;04.04.2190;618480;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2139;+49 0152 31079606;587-82783-255;badenova - �kostrom24+ Top25 iPhone 180;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-25113;;05.04.2017;619360;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2164;+49 0157 81023618;1065473227;badenova - �kostrom24+ Top25 iPhone 181;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-25446;;05.04.2017;620240;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2155;+49 01577 1245085;1067512507;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-25779;;05.04.2017;621120;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2161;+49 01722 643698;1069551788;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-26112;;04.04.2191;622000;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2140;+49 0152 31079607;587-82783-256;badenova - �kostrom24+ Top25 iPhone 181;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-26445;;05.04.2017;622880;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2165;+49 0157 81023619;1071591068;badenova - �kostrom24+ Top25 iPhone 182;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-26778;;05.04.2017;623760;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2156;+49 01577 1245086;1073630349;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-27111;;05.04.2017;624640;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2162;+49 01722 643699;1075669629;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-27444;;04.04.2192;625520;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2141;+49 0152 31079608;587-82783-257;badenova - �kostrom24+ Top25 iPhone 182;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-27777;;05.04.2017;626400;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2166;+49 0157 81023620;1077708910;badenova - �kostrom24+ Top25 iPhone 183;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-28110;;05.04.2017;627280;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2157;+49 01577 1245087;1079748190;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-28443;;05.04.2017;628160;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2163;+49 01722 643700;1081787471;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-28776;;04.04.2193;629040;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2142;+49 0152 31079609;587-82783-258;badenova - �kostrom24+ Top25 iPhone 183;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-29109;;05.04.2017;629920;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2167;+49 0157 81023621;1083826751;badenova - �kostrom24+ Top25 iPhone 184;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-29442;;05.04.2017;630800;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2158;+49 01577 1245088;1085866032;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-29775;;05.04.2017;631680;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2164;+49 01722 643701;1087905312;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-30108;;04.04.2194;632560;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2143;+49 0152 31079610;587-82783-259;badenova - �kostrom24+ Top25 iPhone 184;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-30441;;05.04.2017;633440;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2168;+49 0157 81023622;1089944593;badenova - �kostrom24+ Top25 iPhone 185;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-30774;;05.04.2017;634320;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2159;+49 01577 1245089;1091983873;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-31107;;05.04.2017;635200;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2165;+49 01722 643702;1094023154;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-31440;;04.04.2195;636080;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2144;+49 0152 31079611;587-82783-260;badenova - �kostrom24+ Top25 iPhone 185;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-31773;;05.04.2017;636960;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2169;+49 0157 81023623;1096062434;badenova - �kostrom24+ Top25 iPhone 186;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-32106;;05.04.2017;637840;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2160;+49 01577 1245090;1098101715;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-32439;;05.04.2017;638720;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2166;+49 01722 643703;1100140995;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-32772;;04.04.2196;639600;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2145;+49 0152 31079612;587-82783-261;badenova - �kostrom24+ Top25 iPhone 186;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-33105;;05.04.2017;640480;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2170;+49 0157 81023624;1102180276;badenova - �kostrom24+ Top25 iPhone 187;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-33438;;05.04.2017;641360;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2161;+49 01577 1245091;1104219556;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-33771;;05.04.2017;642240;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2167;+49 01722 643704;1106258837;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-34104;;04.04.2197;643120;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2146;+49 0152 31079613;587-82783-262;badenova - �kostrom24+ Top25 iPhone 187;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-34437;;05.04.2017;644000;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2171;+49 0157 81023625;1108298117;badenova - �kostrom24+ Top25 iPhone 188;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-34770;;05.04.2017;644880;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2162;+49 01577 1245092;1110337398;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-35103;;05.04.2017;645760;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2168;+49 01722 643705;1112376678;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-35436;;04.04.2198;646640;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2147;+49 0152 31079614;587-82783-263;badenova - �kostrom24+ Top25 iPhone 188;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-35769;;05.04.2017;647520;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2172;+49 0157 81023626;1114415959;badenova - �kostrom24+ Top25 iPhone 189;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-36102;;05.04.2017;648400;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2163;+49 01577 1245093;1116455239;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-36435;;05.04.2017;649280;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2169;+49 01722 643706;1118494520;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-36768;;04.04.2199;650160;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2148;+49 0152 31079615;587-82783-264;badenova - �kostrom24+ Top25 iPhone 189;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-37101;;05.04.2017;651040;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2173;+49 0157 81023627;1120533800;badenova - �kostrom24+ Top25 iPhone 190;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-37434;;05.04.2017;651920;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2164;+49 01577 1245094;1122573081;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-37767;;05.04.2017;652800;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2170;+49 01722 643707;1124612361;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-38100;;04.04.2200;653680;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2149;+49 0152 31079616;587-82783-265;badenova - �kostrom24+ Top25 iPhone 190;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-38433;;05.04.2017;654560;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2174;+49 0157 81023628;1126651642;badenova - �kostrom24+ Top25 iPhone 191;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-38766;;05.04.2017;655440;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2165;+49 01577 1245095;1128690922;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-39099;;05.04.2017;656320;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2171;+49 01722 643708;1130730203;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-39432;;04.04.2201;657200;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2150;+49 0152 31079617;587-82783-266;badenova - �kostrom24+ Top25 iPhone 191;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-39765;;05.04.2017;658080;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2175;+49 0157 81023629;1132769483;badenova - �kostrom24+ Top25 iPhone 192;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-40098;;05.04.2017;658960;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2166;+49 01577 1245096;1134808764;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-40431;;05.04.2017;659840;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2172;+49 01722 643709;1136848044;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-40764;;04.04.2202;660720;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2151;+49 0152 31079618;587-82783-267;badenova - �kostrom24+ Top25 iPhone 192;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-41097;;05.04.2017;661600;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2176;+49 0157 81023630;1138887325;badenova - �kostrom24+ Top25 iPhone 193;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-41430;;05.04.2017;662480;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2167;+49 01577 1245097;1140926605;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-41763;;05.04.2017;663360;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2173;+49 01722 643710;1142965886;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-42096;;04.04.2203;664240;Storno Abgelehnt;Herr Idris Ali Hassan;Hechtweg 23, 44339 Dortmund;01.07.2152;+49 0152 31079619;587-82783-268;badenova - �kostrom24+ Top25 iPhone 193;Nein;-;Nein;-;24.05.2017;-
Herr Maher Hawi;-42429;;05.04.2017;665120;Provisioniert EP;Herr Kaldon Eed;Ardeystr. 111, 58452 Witten;01.01.2177;+49 0157 81023631;1145005166;badenova - �kostrom24+ Top25 iPhone 194;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-42762;;05.04.2017;666000;Provisioniert EP;Herr Louai Belal;Focher Str. 4, 42719 Solingen;10.08.2168;+49 01577 1245098;1147044447;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Ja;24.05.2017;Ja;24.05.2017;-;-
Herr Maher Hawi;-43095;;05.04.2017;666880;Storno Abgelehnt;Frau Amal Belal;Locher Str. 9, 42719 Solingen;10.01.2174;+49 01722 643711;1149083727;badenova - �kostrom24+ Top25 Samsung Galaxy S7;Nein;-;Nein;-;24.05.2017;-
